Date,Total,hour,day_of_week,month,year,weekend,season
2023-10-14 19:00:00,67.0,19,5,10,2023,1,fall
2023-10-14 20:00:00,34.0,20,5,10,2023,1,fall
2023-10-14 21:00:00,39.0,21,5,10,2023,1,fall
2023-10-14 22:00:00,29.0,22,5,10,2023,1,fall
2023-10-14 23:00:00,20.0,23,5,10,2023,1,fall
2023-10-15 00:00:00,8.0,0,6,10,2023,1,fall
2023-10-15 01:00:00,19.0,1,6,10,2023,1,fall
2023-10-15 02:00:00,7.0,2,6,10,2023,1,fall
2023-10-15 03:00:00,6.0,3,6,10,2023,1,fall
2023-10-15 04:00:00,4.0,4,6,10,2023,1,fall
2023-10-15 05:00:00,6.0,5,6,10,2023,1,fall
2023-10-15 06:00:00,14.0,6,6,10,2023,1,fall
2023-10-15 07:00:00,15.0,7,6,10,2023,1,fall
2023-10-15 08:00:00,57.0,8,6,10,2023,1,fall
2023-10-15 09:00:00,93.0,9,6,10,2023,1,fall
2023-10-15 10:00:00,123.0,10,6,10,2023,1,fall
2023-10-15 11:00:00,166.0,11,6,10,2023,1,fall
2023-10-15 12:00:00,159.0,12,6,10,2023,1,fall
2023-10-15 13:00:00,143.0,13,6,10,2023,1,fall
2023-10-15 14:00:00,142.0,14,6,10,2023,1,fall
2023-10-15 15:00:00,115.0,15,6,10,2023,1,fall
2023-10-15 16:00:00,104.0,16,6,10,2023,1,fall
2023-10-15 17:00:00,64.0,17,6,10,2023,1,fall
2023-10-15 18:00:00,47.0,18,6,10,2023,1,fall
2023-10-15 19:00:00,35.0,19,6,10,2023,1,fall
2023-10-15 20:00:00,24.0,20,6,10,2023,1,fall
2023-10-15 21:00:00,16.0,21,6,10,2023,1,fall
2023-10-15 22:00:00,13.0,22,6,10,2023,1,fall
2023-10-15 23:00:00,6.0,23,6,10,2023,1,fall
2023-10-16 00:00:00,7.0,0,0,10,2023,0,fall
2023-10-16 01:00:00,3.0,1,0,10,2023,0,fall
2023-10-16 02:00:00,4.0,2,0,10,2023,0,fall
2023-10-16 03:00:00,3.0,3,0,10,2023,0,fall
2023-10-16 04:00:00,7.0,4,0,10,2023,0,fall
2023-10-16 05:00:00,22.0,5,0,10,2023,0,fall
2023-10-16 06:00:00,79.0,6,0,10,2023,0,fall
2023-10-16 07:00:00,175.0,7,0,10,2023,0,fall
2023-10-16 08:00:00,229.0,8,0,10,2023,0,fall
2023-10-16 09:00:00,93.0,9,0,10,2023,0,fall
2023-10-16 10:00:00,36.0,10,0,10,2023,0,fall
2023-10-16 11:00:00,26.0,11,0,10,2023,0,fall
2023-10-16 12:00:00,49.0,12,0,10,2023,0,fall
2023-10-16 13:00:00,45.0,13,0,10,2023,0,fall
2023-10-16 14:00:00,58.0,14,0,10,2023,0,fall
2023-10-16 15:00:00,92.0,15,0,10,2023,0,fall
2023-10-16 16:00:00,159.0,16,0,10,2023,0,fall
2023-10-16 17:00:00,253.0,17,0,10,2023,0,fall
2023-10-16 18:00:00,145.0,18,0,10,2023,0,fall
2023-10-16 19:00:00,66.0,19,0,10,2023,0,fall
2023-10-16 20:00:00,49.0,20,0,10,2023,0,fall
2023-10-16 21:00:00,30.0,21,0,10,2023,0,fall
2023-10-16 22:00:00,13.0,22,0,10,2023,0,fall
2023-10-16 23:00:00,13.0,23,0,10,2023,0,fall
2023-10-17 00:00:00,2.0,0,1,10,2023,0,fall
2023-10-17 01:00:00,4.0,1,1,10,2023,0,fall
2023-10-17 02:00:00,3.0,2,1,10,2023,0,fall
2023-10-17 03:00:00,2.0,3,1,10,2023,0,fall
2023-10-17 04:00:00,9.0,4,1,10,2023,0,fall
2023-10-17 05:00:00,21.0,5,1,10,2023,0,fall
2023-10-17 06:00:00,101.0,6,1,10,2023,0,fall
2023-10-17 07:00:00,275.0,7,1,10,2023,0,fall
2023-10-17 08:00:00,426.0,8,1,10,2023,0,fall
2023-10-17 09:00:00,251.0,9,1,10,2023,0,fall
2023-10-17 10:00:00,106.0,10,1,10,2023,0,fall
2023-10-17 11:00:00,103.0,11,1,10,2023,0,fall
2023-10-17 12:00:00,89.0,12,1,10,2023,0,fall
2023-10-17 13:00:00,90.0,13,1,10,2023,0,fall
2023-10-17 14:00:00,132.0,14,1,10,2023,0,fall
2023-10-17 15:00:00,220.0,15,1,10,2023,0,fall
2023-10-17 16:00:00,313.0,16,1,10,2023,0,fall
2023-10-17 17:00:00,425.0,17,1,10,2023,0,fall
2023-10-17 18:00:00,247.0,18,1,10,2023,0,fall
2023-10-17 19:00:00,79.0,19,1,10,2023,0,fall
2023-10-17 20:00:00,42.0,20,1,10,2023,0,fall
2023-10-17 21:00:00,38.0,21,1,10,2023,0,fall
2023-10-17 22:00:00,37.0,22,1,10,2023,0,fall
2023-10-17 23:00:00,11.0,23,1,10,2023,0,fall
2023-10-18 00:00:00,10.0,0,2,10,2023,0,fall
2023-10-18 01:00:00,5.0,1,2,10,2023,0,fall
2023-10-18 02:00:00,0.0,2,2,10,2023,0,fall
2023-10-18 03:00:00,4.0,3,2,10,2023,0,fall
2023-10-18 04:00:00,6.0,4,2,10,2023,0,fall
2023-10-18 05:00:00,18.0,5,2,10,2023,0,fall
2023-10-18 06:00:00,98.0,6,2,10,2023,0,fall
2023-10-18 07:00:00,276.0,7,2,10,2023,0,fall
2023-10-18 08:00:00,460.0,8,2,10,2023,0,fall
2023-10-18 09:00:00,288.0,9,2,10,2023,0,fall
2023-10-18 10:00:00,163.0,10,2,10,2023,0,fall
2023-10-18 11:00:00,127.0,11,2,10,2023,0,fall
2023-10-18 12:00:00,150.0,12,2,10,2023,0,fall
2023-10-18 13:00:00,144.0,13,2,10,2023,0,fall
2023-10-18 14:00:00,209.0,14,2,10,2023,0,fall
2023-10-18 15:00:00,305.0,15,2,10,2023,0,fall
2023-10-18 16:00:00,477.0,16,2,10,2023,0,fall
2023-10-18 17:00:00,636.0,17,2,10,2023,0,fall
2023-10-18 18:00:00,372.0,18,2,10,2023,0,fall
2023-10-18 19:00:00,138.0,19,2,10,2023,0,fall
2023-10-18 20:00:00,83.0,20,2,10,2023,0,fall
2023-10-18 21:00:00,55.0,21,2,10,2023,0,fall
2023-10-18 22:00:00,35.0,22,2,10,2023,0,fall
2023-10-18 23:00:00,31.0,23,2,10,2023,0,fall
2023-10-19 00:00:00,10.0,0,3,10,2023,0,fall
2023-10-19 01:00:00,8.0,1,3,10,2023,0,fall
2023-10-19 02:00:00,3.0,2,3,10,2023,0,fall
2023-10-19 03:00:00,4.0,3,3,10,2023,0,fall
2023-10-19 04:00:00,7.0,4,3,10,2023,0,fall
2023-10-19 05:00:00,31.0,5,3,10,2023,0,fall
2023-10-19 06:00:00,103.0,6,3,10,2023,0,fall
2023-10-19 07:00:00,268.0,7,3,10,2023,0,fall
2023-10-19 08:00:00,450.0,8,3,10,2023,0,fall
2023-10-19 09:00:00,253.0,9,3,10,2023,0,fall
2023-10-19 10:00:00,133.0,10,3,10,2023,0,fall
2023-10-19 11:00:00,114.0,11,3,10,2023,0,fall
2023-10-19 12:00:00,110.0,12,3,10,2023,0,fall
2023-10-19 13:00:00,130.0,13,3,10,2023,0,fall
2023-10-19 14:00:00,144.0,14,3,10,2023,0,fall
2023-10-19 15:00:00,240.0,15,3,10,2023,0,fall
2023-10-19 16:00:00,394.0,16,3,10,2023,0,fall
2023-10-19 17:00:00,566.0,17,3,10,2023,0,fall
2023-10-19 18:00:00,322.0,18,3,10,2023,0,fall
2023-10-19 19:00:00,130.0,19,3,10,2023,0,fall
2023-10-19 20:00:00,57.0,20,3,10,2023,0,fall
2023-10-19 21:00:00,52.0,21,3,10,2023,0,fall
2023-10-19 22:00:00,57.0,22,3,10,2023,0,fall
2023-10-19 23:00:00,24.0,23,3,10,2023,0,fall
2023-10-20 00:00:00,21.0,0,4,10,2023,0,fall
2023-10-20 01:00:00,3.0,1,4,10,2023,0,fall
2023-10-20 02:00:00,2.0,2,4,10,2023,0,fall
2023-10-20 03:00:00,3.0,3,4,10,2023,0,fall
2023-10-20 04:00:00,7.0,4,4,10,2023,0,fall
2023-10-20 05:00:00,20.0,5,4,10,2023,0,fall
2023-10-20 06:00:00,63.0,6,4,10,2023,0,fall
2023-10-20 07:00:00,166.0,7,4,10,2023,0,fall
2023-10-20 08:00:00,249.0,8,4,10,2023,0,fall
2023-10-20 09:00:00,156.0,9,4,10,2023,0,fall
2023-10-20 10:00:00,97.0,10,4,10,2023,0,fall
2023-10-20 11:00:00,86.0,11,4,10,2023,0,fall
2023-10-20 12:00:00,100.0,12,4,10,2023,0,fall
2023-10-20 13:00:00,123.0,13,4,10,2023,0,fall
2023-10-20 14:00:00,161.0,14,4,10,2023,0,fall
2023-10-20 15:00:00,214.0,15,4,10,2023,0,fall
2023-10-20 16:00:00,283.0,16,4,10,2023,0,fall
2023-10-20 17:00:00,331.0,17,4,10,2023,0,fall
2023-10-20 18:00:00,196.0,18,4,10,2023,0,fall
2023-10-20 19:00:00,89.0,19,4,10,2023,0,fall
2023-10-20 20:00:00,53.0,20,4,10,2023,0,fall
2023-10-20 21:00:00,180.0,21,4,10,2023,0,fall
2023-10-20 22:00:00,38.0,22,4,10,2023,0,fall
2023-10-20 23:00:00,40.0,23,4,10,2023,0,fall
2023-10-21 00:00:00,15.0,0,5,10,2023,1,fall
2023-10-21 01:00:00,19.0,1,5,10,2023,1,fall
2023-10-21 02:00:00,9.0,2,5,10,2023,1,fall
2023-10-21 03:00:00,2.0,3,5,10,2023,1,fall
2023-10-21 04:00:00,7.0,4,5,10,2023,1,fall
2023-10-21 05:00:00,6.0,5,5,10,2023,1,fall
2023-10-21 06:00:00,12.0,6,5,10,2023,1,fall
2023-10-21 07:00:00,29.0,7,5,10,2023,1,fall
2023-10-21 08:00:00,64.0,8,5,10,2023,1,fall
2023-10-21 09:00:00,89.0,9,5,10,2023,1,fall
2023-10-21 10:00:00,114.0,10,5,10,2023,1,fall
2023-10-21 11:00:00,131.0,11,5,10,2023,1,fall
2023-10-21 12:00:00,140.0,12,5,10,2023,1,fall
2023-10-21 13:00:00,163.0,13,5,10,2023,1,fall
2023-10-21 14:00:00,151.0,14,5,10,2023,1,fall
2023-10-21 15:00:00,139.0,15,5,10,2023,1,fall
2023-10-21 16:00:00,144.0,16,5,10,2023,1,fall
2023-10-21 17:00:00,138.0,17,5,10,2023,1,fall
2023-10-21 18:00:00,92.0,18,5,10,2023,1,fall
2023-10-21 19:00:00,102.0,19,5,10,2023,1,fall
2023-10-21 20:00:00,37.0,20,5,10,2023,1,fall
2023-10-21 21:00:00,59.0,21,5,10,2023,1,fall
2023-10-21 22:00:00,33.0,22,5,10,2023,1,fall
2023-10-21 23:00:00,54.0,23,5,10,2023,1,fall
2023-10-22 00:00:00,22.0,0,6,10,2023,1,fall
2023-10-22 01:00:00,10.0,1,6,10,2023,1,fall
2023-10-22 02:00:00,9.0,2,6,10,2023,1,fall
2023-10-22 03:00:00,4.0,3,6,10,2023,1,fall
2023-10-22 04:00:00,1.0,4,6,10,2023,1,fall
2023-10-22 05:00:00,3.0,5,6,10,2023,1,fall
2023-10-22 06:00:00,12.0,6,6,10,2023,1,fall
2023-10-22 07:00:00,12.0,7,6,10,2023,1,fall
2023-10-22 08:00:00,43.0,8,6,10,2023,1,fall
2023-10-22 09:00:00,66.0,9,6,10,2023,1,fall
2023-10-22 10:00:00,118.0,10,6,10,2023,1,fall
2023-10-22 11:00:00,92.0,11,6,10,2023,1,fall
2023-10-22 12:00:00,131.0,12,6,10,2023,1,fall
2023-10-22 13:00:00,103.0,13,6,10,2023,1,fall
2023-10-22 14:00:00,122.0,14,6,10,2023,1,fall
2023-10-22 15:00:00,150.0,15,6,10,2023,1,fall
2023-10-22 16:00:00,135.0,16,6,10,2023,1,fall
2023-10-22 17:00:00,144.0,17,6,10,2023,1,fall
2023-10-22 18:00:00,70.0,18,6,10,2023,1,fall
2023-10-22 19:00:00,44.0,19,6,10,2023,1,fall
2023-10-22 20:00:00,29.0,20,6,10,2023,1,fall
2023-10-22 21:00:00,17.0,21,6,10,2023,1,fall
2023-10-22 22:00:00,12.0,22,6,10,2023,1,fall
2023-10-22 23:00:00,13.0,23,6,10,2023,1,fall
2023-10-23 00:00:00,11.0,0,0,10,2023,0,fall
2023-10-23 01:00:00,5.0,1,0,10,2023,0,fall
2023-10-23 02:00:00,2.0,2,0,10,2023,0,fall
2023-10-23 03:00:00,0.0,3,0,10,2023,0,fall
2023-10-23 04:00:00,6.0,4,0,10,2023,0,fall
2023-10-23 05:00:00,20.0,5,0,10,2023,0,fall
2023-10-23 06:00:00,100.0,6,0,10,2023,0,fall
2023-10-23 07:00:00,225.0,7,0,10,2023,0,fall
2023-10-23 08:00:00,372.0,8,0,10,2023,0,fall
2023-10-23 09:00:00,202.0,9,0,10,2023,0,fall
2023-10-23 10:00:00,95.0,10,0,10,2023,0,fall
2023-10-23 11:00:00,66.0,11,0,10,2023,0,fall
2023-10-23 12:00:00,81.0,12,0,10,2023,0,fall
2023-10-23 13:00:00,68.0,13,0,10,2023,0,fall
2023-10-23 14:00:00,86.0,14,0,10,2023,0,fall
2023-10-23 15:00:00,170.0,15,0,10,2023,0,fall
2023-10-23 16:00:00,244.0,16,0,10,2023,0,fall
2023-10-23 17:00:00,431.0,17,0,10,2023,0,fall
2023-10-23 18:00:00,234.0,18,0,10,2023,0,fall
2023-10-23 19:00:00,72.0,19,0,10,2023,0,fall
2023-10-23 20:00:00,54.0,20,0,10,2023,0,fall
2023-10-23 21:00:00,44.0,21,0,10,2023,0,fall
2023-10-23 22:00:00,32.0,22,0,10,2023,0,fall
2023-10-23 23:00:00,19.0,23,0,10,2023,0,fall
2023-10-24 00:00:00,4.0,0,1,10,2023,0,fall
2023-10-24 01:00:00,4.0,1,1,10,2023,0,fall
2023-10-24 02:00:00,4.0,2,1,10,2023,0,fall
2023-10-24 03:00:00,3.0,3,1,10,2023,0,fall
2023-10-24 04:00:00,7.0,4,1,10,2023,0,fall
2023-10-24 05:00:00,19.0,5,1,10,2023,0,fall
2023-10-24 06:00:00,90.0,6,1,10,2023,0,fall
2023-10-24 07:00:00,231.0,7,1,10,2023,0,fall
2023-10-24 08:00:00,363.0,8,1,10,2023,0,fall
2023-10-24 09:00:00,206.0,9,1,10,2023,0,fall
2023-10-24 10:00:00,91.0,10,1,10,2023,0,fall
2023-10-24 11:00:00,65.0,11,1,10,2023,0,fall
2023-10-24 12:00:00,93.0,12,1,10,2023,0,fall
2023-10-24 13:00:00,77.0,13,1,10,2023,0,fall
2023-10-24 14:00:00,98.0,14,1,10,2023,0,fall
2023-10-24 15:00:00,135.0,15,1,10,2023,0,fall
2023-10-24 16:00:00,209.0,16,1,10,2023,0,fall
2023-10-24 17:00:00,349.0,17,1,10,2023,0,fall
2023-10-24 18:00:00,154.0,18,1,10,2023,0,fall
2023-10-24 19:00:00,60.0,19,1,10,2023,0,fall
2023-10-24 20:00:00,39.0,20,1,10,2023,0,fall
2023-10-24 21:00:00,22.0,21,1,10,2023,0,fall
2023-10-24 22:00:00,12.0,22,1,10,2023,0,fall
2023-10-24 23:00:00,5.0,23,1,10,2023,0,fall
2023-10-25 00:00:00,5.0,0,2,10,2023,0,fall
2023-10-25 01:00:00,7.0,1,2,10,2023,0,fall
2023-10-25 02:00:00,1.0,2,2,10,2023,0,fall
2023-10-25 03:00:00,1.0,3,2,10,2023,0,fall
2023-10-25 04:00:00,3.0,4,2,10,2023,0,fall
2023-10-25 05:00:00,16.0,5,2,10,2023,0,fall
2023-10-25 06:00:00,53.0,6,2,10,2023,0,fall
2023-10-25 07:00:00,179.0,7,2,10,2023,0,fall
2023-10-25 08:00:00,324.0,8,2,10,2023,0,fall
2023-10-25 09:00:00,177.0,9,2,10,2023,0,fall
2023-10-25 10:00:00,107.0,10,2,10,2023,0,fall
2023-10-25 11:00:00,67.0,11,2,10,2023,0,fall
2023-10-25 12:00:00,90.0,12,2,10,2023,0,fall
2023-10-25 13:00:00,82.0,13,2,10,2023,0,fall
2023-10-25 14:00:00,120.0,14,2,10,2023,0,fall
2023-10-25 15:00:00,188.0,15,2,10,2023,0,fall
2023-10-25 16:00:00,296.0,16,2,10,2023,0,fall
2023-10-25 17:00:00,435.0,17,2,10,2023,0,fall
2023-10-25 18:00:00,257.0,18,2,10,2023,0,fall
2023-10-25 19:00:00,79.0,19,2,10,2023,0,fall
2023-10-25 20:00:00,70.0,20,2,10,2023,0,fall
2023-10-25 21:00:00,37.0,21,2,10,2023,0,fall
2023-10-25 22:00:00,28.0,22,2,10,2023,0,fall
2023-10-25 23:00:00,13.0,23,2,10,2023,0,fall
2023-10-26 00:00:00,6.0,0,3,10,2023,0,fall
2023-10-26 01:00:00,5.0,1,3,10,2023,0,fall
2023-10-26 02:00:00,2.0,2,3,10,2023,0,fall
2023-10-26 03:00:00,2.0,3,3,10,2023,0,fall
2023-10-26 04:00:00,9.0,4,3,10,2023,0,fall
2023-10-26 05:00:00,30.0,5,3,10,2023,0,fall
2023-10-26 06:00:00,71.0,6,3,10,2023,0,fall
2023-10-26 07:00:00,246.0,7,3,10,2023,0,fall
2023-10-26 08:00:00,382.0,8,3,10,2023,0,fall
2023-10-26 09:00:00,229.0,9,3,10,2023,0,fall
2023-10-26 10:00:00,116.0,10,3,10,2023,0,fall
2023-10-26 11:00:00,81.0,11,3,10,2023,0,fall
2023-10-26 12:00:00,97.0,12,3,10,2023,0,fall
2023-10-26 13:00:00,103.0,13,3,10,2023,0,fall
2023-10-26 14:00:00,128.0,14,3,10,2023,0,fall
2023-10-26 15:00:00,180.0,15,3,10,2023,0,fall
2023-10-26 16:00:00,345.0,16,3,10,2023,0,fall
2023-10-26 17:00:00,487.0,17,3,10,2023,0,fall
2023-10-26 18:00:00,266.0,18,3,10,2023,0,fall
2023-10-26 19:00:00,116.0,19,3,10,2023,0,fall
2023-10-26 20:00:00,73.0,20,3,10,2023,0,fall
2023-10-26 21:00:00,52.0,21,3,10,2023,0,fall
2023-10-26 22:00:00,31.0,22,3,10,2023,0,fall
2023-10-26 23:00:00,14.0,23,3,10,2023,0,fall
2023-10-27 00:00:00,5.0,0,4,10,2023,0,fall
2023-10-27 01:00:00,4.0,1,4,10,2023,0,fall
2023-10-27 02:00:00,2.0,2,4,10,2023,0,fall
2023-10-27 03:00:00,2.0,3,4,10,2023,0,fall
2023-10-27 04:00:00,4.0,4,4,10,2023,0,fall
2023-10-27 05:00:00,20.0,5,4,10,2023,0,fall
2023-10-27 06:00:00,58.0,6,4,10,2023,0,fall
2023-10-27 07:00:00,137.0,7,4,10,2023,0,fall
2023-10-27 08:00:00,217.0,8,4,10,2023,0,fall
2023-10-27 09:00:00,150.0,9,4,10,2023,0,fall
2023-10-27 10:00:00,90.0,10,4,10,2023,0,fall
2023-10-27 11:00:00,90.0,11,4,10,2023,0,fall
2023-10-27 12:00:00,106.0,12,4,10,2023,0,fall
2023-10-27 13:00:00,97.0,13,4,10,2023,0,fall
2023-10-27 14:00:00,139.0,14,4,10,2023,0,fall
2023-10-27 15:00:00,209.0,15,4,10,2023,0,fall
2023-10-27 16:00:00,262.0,16,4,10,2023,0,fall
2023-10-27 17:00:00,299.0,17,4,10,2023,0,fall
2023-10-27 18:00:00,168.0,18,4,10,2023,0,fall
2023-10-27 19:00:00,55.0,19,4,10,2023,0,fall
2023-10-27 20:00:00,49.0,20,4,10,2023,0,fall
2023-10-27 21:00:00,33.0,21,4,10,2023,0,fall
2023-10-27 22:00:00,30.0,22,4,10,2023,0,fall
2023-10-27 23:00:00,15.0,23,4,10,2023,0,fall
2023-10-28 00:00:00,10.0,0,5,10,2023,1,fall
2023-10-28 01:00:00,9.0,1,5,10,2023,1,fall
2023-10-28 02:00:00,7.0,2,5,10,2023,1,fall
2023-10-28 03:00:00,4.0,3,5,10,2023,1,fall
2023-10-28 04:00:00,1.0,4,5,10,2023,1,fall
2023-10-28 05:00:00,2.0,5,5,10,2023,1,fall
2023-10-28 06:00:00,8.0,6,5,10,2023,1,fall
2023-10-28 07:00:00,21.0,7,5,10,2023,1,fall
2023-10-28 08:00:00,57.0,8,5,10,2023,1,fall
2023-10-28 09:00:00,43.0,9,5,10,2023,1,fall
2023-10-28 10:00:00,86.0,10,5,10,2023,1,fall
2023-10-28 11:00:00,99.0,11,5,10,2023,1,fall
2023-10-28 12:00:00,145.0,12,5,10,2023,1,fall
2023-10-28 13:00:00,154.0,13,5,10,2023,1,fall
2023-10-28 14:00:00,185.0,14,5,10,2023,1,fall
2023-10-28 15:00:00,189.0,15,5,10,2023,1,fall
2023-10-28 16:00:00,175.0,16,5,10,2023,1,fall
2023-10-28 17:00:00,117.0,17,5,10,2023,1,fall
2023-10-28 18:00:00,68.0,18,5,10,2023,1,fall
2023-10-28 19:00:00,78.0,19,5,10,2023,1,fall
2023-10-28 20:00:00,39.0,20,5,10,2023,1,fall
2023-10-28 21:00:00,48.0,21,5,10,2023,1,fall
2023-10-28 22:00:00,15.0,22,5,10,2023,1,fall
2023-10-28 23:00:00,20.0,23,5,10,2023,1,fall
2023-10-29 00:00:00,9.0,0,6,10,2023,1,fall
2023-10-29 01:00:00,10.0,1,6,10,2023,1,fall
2023-10-29 02:00:00,6.0,2,6,10,2023,1,fall
2023-10-29 03:00:00,1.0,3,6,10,2023,1,fall
2023-10-29 04:00:00,2.0,4,6,10,2023,1,fall
2023-10-29 05:00:00,4.0,5,6,10,2023,1,fall
2023-10-29 06:00:00,5.0,6,6,10,2023,1,fall
2023-10-29 07:00:00,11.0,7,6,10,2023,1,fall
2023-10-29 08:00:00,24.0,8,6,10,2023,1,fall
2023-10-29 09:00:00,65.0,9,6,10,2023,1,fall
2023-10-29 10:00:00,82.0,10,6,10,2023,1,fall
2023-10-29 11:00:00,139.0,11,6,10,2023,1,fall
2023-10-29 12:00:00,152.0,12,6,10,2023,1,fall
2023-10-29 13:00:00,173.0,13,6,10,2023,1,fall
2023-10-29 14:00:00,204.0,14,6,10,2023,1,fall
2023-10-29 15:00:00,174.0,15,6,10,2023,1,fall
2023-10-29 16:00:00,166.0,16,6,10,2023,1,fall
2023-10-29 17:00:00,116.0,17,6,10,2023,1,fall
2023-10-29 18:00:00,68.0,18,6,10,2023,1,fall
2023-10-29 19:00:00,40.0,19,6,10,2023,1,fall
2023-10-29 20:00:00,35.0,20,6,10,2023,1,fall
2023-10-29 21:00:00,13.0,21,6,10,2023,1,fall
2023-10-29 22:00:00,12.0,22,6,10,2023,1,fall
2023-10-29 23:00:00,9.0,23,6,10,2023,1,fall
2023-10-30 00:00:00,5.0,0,0,10,2023,0,fall
2023-10-30 01:00:00,1.0,1,0,10,2023,0,fall
2023-10-30 02:00:00,1.0,2,0,10,2023,0,fall
2023-10-30 03:00:00,0.0,3,0,10,2023,0,fall
2023-10-30 04:00:00,8.0,4,0,10,2023,0,fall
2023-10-30 05:00:00,18.0,5,0,10,2023,0,fall
2023-10-30 06:00:00,79.0,6,0,10,2023,0,fall
2023-10-30 07:00:00,199.0,7,0,10,2023,0,fall
2023-10-30 08:00:00,314.0,8,0,10,2023,0,fall
2023-10-30 09:00:00,188.0,9,0,10,2023,0,fall
2023-10-30 10:00:00,95.0,10,0,10,2023,0,fall
2023-10-30 11:00:00,103.0,11,0,10,2023,0,fall
2023-10-30 12:00:00,108.0,12,0,10,2023,0,fall
2023-10-30 13:00:00,111.0,13,0,10,2023,0,fall
2023-10-30 14:00:00,129.0,14,0,10,2023,0,fall
2023-10-30 15:00:00,177.0,15,0,10,2023,0,fall
2023-10-30 16:00:00,301.0,16,0,10,2023,0,fall
2023-10-30 17:00:00,433.0,17,0,10,2023,0,fall
2023-10-30 18:00:00,218.0,18,0,10,2023,0,fall
2023-10-30 19:00:00,81.0,19,0,10,2023,0,fall
2023-10-30 20:00:00,57.0,20,0,10,2023,0,fall
2023-10-30 21:00:00,27.0,21,0,10,2023,0,fall
2023-10-30 22:00:00,21.0,22,0,10,2023,0,fall
2023-10-30 23:00:00,11.0,23,0,10,2023,0,fall
2023-10-31 00:00:00,10.0,0,1,10,2023,0,fall
2023-10-31 01:00:00,4.0,1,1,10,2023,0,fall
2023-10-31 02:00:00,2.0,2,1,10,2023,0,fall
2023-10-31 03:00:00,0.0,3,1,10,2023,0,fall
2023-10-31 04:00:00,11.0,4,1,10,2023,0,fall
2023-10-31 05:00:00,15.0,5,1,10,2023,0,fall
2023-10-31 06:00:00,101.0,6,1,10,2023,0,fall
2023-10-31 07:00:00,242.0,7,1,10,2023,0,fall
2023-10-31 08:00:00,403.0,8,1,10,2023,0,fall
2023-10-31 09:00:00,235.0,9,1,10,2023,0,fall
2023-10-31 10:00:00,110.0,10,1,10,2023,0,fall
2023-10-31 11:00:00,91.0,11,1,10,2023,0,fall
2023-10-31 12:00:00,81.0,12,1,10,2023,0,fall
2023-10-31 13:00:00,102.0,13,1,10,2023,0,fall
2023-10-31 14:00:00,123.0,14,1,10,2023,0,fall
2023-10-31 15:00:00,214.0,15,1,10,2023,0,fall
2023-10-31 16:00:00,394.0,16,1,10,2023,0,fall
2023-10-31 17:00:00,457.0,17,1,10,2023,0,fall
2023-10-31 18:00:00,209.0,18,1,10,2023,0,fall
2023-10-31 19:00:00,98.0,19,1,10,2023,0,fall
2023-10-31 20:00:00,55.0,20,1,10,2023,0,fall
2023-10-31 21:00:00,34.0,21,1,10,2023,0,fall
2023-10-31 22:00:00,37.0,22,1,10,2023,0,fall
2023-10-31 23:00:00,10.0,23,1,10,2023,0,fall
2023-11-01 00:00:00,9.0,0,2,11,2023,0,fall
2023-11-01 01:00:00,6.0,1,2,11,2023,0,fall
2023-11-01 02:00:00,3.0,2,2,11,2023,0,fall
2023-11-01 03:00:00,1.0,3,2,11,2023,0,fall
2023-11-01 04:00:00,3.0,4,2,11,2023,0,fall
2023-11-01 05:00:00,19.0,5,2,11,2023,0,fall
2023-11-01 06:00:00,77.0,6,2,11,2023,0,fall
2023-11-01 07:00:00,208.0,7,2,11,2023,0,fall
2023-11-01 08:00:00,350.0,8,2,11,2023,0,fall
2023-11-01 09:00:00,217.0,9,2,11,2023,0,fall
2023-11-01 10:00:00,98.0,10,2,11,2023,0,fall
2023-11-01 11:00:00,83.0,11,2,11,2023,0,fall
2023-11-01 12:00:00,82.0,12,2,11,2023,0,fall
2023-11-01 13:00:00,91.0,13,2,11,2023,0,fall
2023-11-01 14:00:00,105.0,14,2,11,2023,0,fall
2023-11-01 15:00:00,143.0,15,2,11,2023,0,fall
2023-11-01 16:00:00,257.0,16,2,11,2023,0,fall
2023-11-01 17:00:00,348.0,17,2,11,2023,0,fall
2023-11-01 18:00:00,209.0,18,2,11,2023,0,fall
2023-11-01 19:00:00,73.0,19,2,11,2023,0,fall
2023-11-01 20:00:00,42.0,20,2,11,2023,0,fall
2023-11-01 21:00:00,22.0,21,2,11,2023,0,fall
2023-11-01 22:00:00,16.0,22,2,11,2023,0,fall
2023-11-01 23:00:00,11.0,23,2,11,2023,0,fall
2023-11-02 00:00:00,3.0,0,3,11,2023,0,fall
2023-11-02 01:00:00,3.0,1,3,11,2023,0,fall
2023-11-02 02:00:00,0.0,2,3,11,2023,0,fall
2023-11-02 03:00:00,1.0,3,3,11,2023,0,fall
2023-11-02 04:00:00,7.0,4,3,11,2023,0,fall
2023-11-02 05:00:00,20.0,5,3,11,2023,0,fall
2023-11-02 06:00:00,55.0,6,3,11,2023,0,fall
2023-11-02 07:00:00,150.0,7,3,11,2023,0,fall
2023-11-02 08:00:00,231.0,8,3,11,2023,0,fall
2023-11-02 09:00:00,134.0,9,3,11,2023,0,fall
2023-11-02 10:00:00,76.0,10,3,11,2023,0,fall
2023-11-02 11:00:00,70.0,11,3,11,2023,0,fall
2023-11-02 12:00:00,56.0,12,3,11,2023,0,fall
